time,call
45226.6145833333,104
45226.6250000000,87
45226.6354166667,91
45226.6458333333,95
45226.6562500000,87
45226.6666666667,93
45226.6770833333,91
45226.6875000000,101
45226.6979166667,115
45226.7083333333,85
45226.7187500000,69
45226.7291666667,88
45226.7395833333,69
45226.7500000000,60
45226.7604166667,52
45226.7708333333,62
45226.7812500000,44
45226.7916666667,45
45226.8020833333,40
45226.8125000000,32
45226.8229166667,41
45226.8333333333,32
45226.8437500000,23
45226.8541666667,35
45226.8645833333,26
45226.8750000000,0
45227.3541666667,0
45227.3645833333,0
45227.3750000000,91
45227.3854166667,61
45227.3958333333,38
45227.4062500000,44
45227.4166666667,51
45227.4270833333,68
45227.4375000000,62
45227.4479166667,69
45227.4583333333,83
45227.4687500000,61
45227.4791666667,77
45227.4895833333,59
45227.5000000000,53
45227.5104166667,61
45227.5208333333,49
45227.5312500000,56
45227.5416666667,57
45227.5520833333,51
45227.5625000000,56
45227.5729166667,46
45227.5833333333,62
45227.5937500000,46
45227.6041666667,51
45227.6145833333,53
45227.6250000000,55
45227.6354166667,47
45227.6458333333,39
45227.6562500000,54
45227.6666666667,48
45227.6770833333,44
45227.6875000000,43
45227.6979166667,34
45227.7083333333,45
45227.7187500000,30
45227.7291666667,33
45227.7395833333,25
45227.7500000000,0
45227.7604166667,0
45227.7708333333,0
45227.7812500000,0
45227.7916666667,0
45227.8020833333,0
45227.8125000000,0
45227.8229166667,0
45227.8333333333,0
45227.8437500000,0
45227.8541666667,0
45227.8645833333,0
45227.8750000000,0
45228.3541666667,0
45228.3645833333,0
45228.3750000000,31
45228.3854166667,27
45228.3958333333,20
45228.4062500000,32
45228.4166666667,40
45228.4270833333,41
45228.4375000000,43
45228.4479166667,47
45228.4583333333,40
45228.4687500000,39
45228.4791666667,44
45228.4895833333,37
45228.5000000000,47
45228.5104166667,33
45228.5208333333,51
45228.5312500000,45
45228.5416666667,41
45228.5520833333,36
45228.5625000000,33
45228.5729166667,36
45228.5833333333,45
45228.5937500000,39
45228.6041666667,28
45228.6145833333,33
45228.6250000000,44
45228.6354166667,39
45228.6458333333,32
45228.6562500000,27
45228.6666666667,26
45228.6770833333,34
45228.6875000000,35
45228.6979166667,28
45228.7083333333,26
45228.7187500000,32
45228.7291666667,33
45228.7395833333,37
45228.7500000000,0
45228.7604166667,0
45228.7708333333,0
45228.7812500000,0
45228.7916666667,0
45228.8020833333,0
45228.8125000000,0
45228.8229166667,0
45228.8333333333,0
45228.8437500000,0
45228.8541666667,0
45228.8645833333,0
45228.8750000000,0
45229.3541666667,45
45229.3645833333,38
45229.3750000000,69
45229.3854166667,70
45229.3958333333,87
45229.4062500000,77
45229.4166666667,91
45229.4270833333,118
45229.4375000000,121
45229.4479166667,108
45229.4583333333,119
45229.4687500000,127
45229.4791666667,153
45229.4895833333,99
45229.5000000000,112
45229.5104166667,103
45229.5208333333,116
45229.5312500000,93
45229.5416666667,99
45229.5520833333,92
45229.5625000000,94
45229.5729166667,93
45229.5833333333,100
45229.5937500000,100
45229.6041666667,109
45229.6145833333,103
45229.6250000000,111
45229.6354166667,106
45229.6458333333,92
45229.6562500000,97
45229.6666666667,97
45229.6770833333,80
45229.6875000000,111
45229.6979166667,122
45229.7083333333,123
45229.7187500000,89
45229.7291666667,96
45229.7395833333,73
45229.7500000000,63
45229.7604166667,74
45229.7708333333,59
45229.7812500000,68
45229.7916666667,49
45229.8020833333,40
45229.8125000000,42
45229.8229166667,29
45229.8333333333,40
45229.8437500000,24
45229.8541666667,35
45229.8645833333,24
45229.8750000000,0
45230.3541666667,38
45230.3645833333,33
45230.3750000000,52
45230.3854166667,83
45230.3958333333,85
45230.4062500000,75
45230.4166666667,100
45230.4270833333,91
45230.4375000000,82
45230.4479166667,81
45230.4583333333,109
45230.4687500000,104
45230.4791666667,128
45230.4895833333,83
45230.5000000000,96
45230.5104166667,80
45230.5208333333,112
45230.5312500000,84
45230.5416666667,93
45230.5520833333,95
45230.5625000000,113
45230.5729166667,98
45230.5833333333,110
45230.5937500000,110
45230.6041666667,99
45230.6145833333,92
45230.6250000000,109
45230.6354166667,110
45230.6458333333,102
45230.6562500000,103
45230.6666666667,65
45230.6770833333,88
45230.6875000000,96
45230.6979166667,84
45230.7083333333,66
45230.7187500000,68
45230.7291666667,82
45230.7395833333,94
45230.7500000000,85
45230.7604166667,56
45230.7708333333,57
45230.7812500000,60
45230.7916666667,63
45230.8020833333,54
45230.8125000000,53
45230.8229166667,48
45230.8333333333,57
45230.8437500000,44
45230.8541666667,33
45230.8645833333,30
45230.8750000000,1
45231.3541666667,78
45231.3645833333,55
45231.3750000000,109
45231.3854166667,93
45231.3958333333,95
45231.4062500000,152
45231.4166666667,227
45231.4270833333,205
45231.4375000000,161
45231.4479166667,174
45231.4583333333,192
45231.4687500000,188
45231.4791666667,159
45231.4895833333,151
45231.5000000000,156
45231.5104166667,165
45231.5208333333,169
45231.5312500000,139
45231.5416666667,161
45231.5520833333,148
45231.5625000000,145
45231.5729166667,130
45231.5833333333,148
45231.5937500000,151
45231.6041666667,143
45231.6145833333,135
45231.6250000000,132
45231.6354166667,148
45231.6458333333,117
45231.6562500000,107
45231.6666666667,128
45231.6770833333,153
45231.6875000000,138
45231.6979166667,132
45231.7083333333,112
45231.7187500000,105
45231.7291666667,114
45231.7395833333,112
45231.7500000000,86
45231.7604166667,67
45231.7708333333,82
45231.7812500000,66
45231.7916666667,66
45231.8020833333,51
45231.8125000000,66
45231.8229166667,60
45231.8333333333,47
45231.8437500000,55
45231.8541666667,31
45231.8645833333,22
45231.8750000000,0
45232.3541666667,58
45232.3645833333,57
45232.3750000000,124
45232.3854166667,118
45232.3958333333,98
45232.4062500000,107
45232.4166666667,124
45232.4270833333,124
45232.4375000000,137
45232.4479166667,100
45232.4583333333,141
45232.4687500000,148
45232.4791666667,125
45232.4895833333,134
45232.5000000000,139
45232.5104166667,117
45232.5208333333,111
45232.5312500000,134
45232.5416666667,131
45232.5520833333,108
45232.5625000000,122
45232.5729166667,114
45232.5833333333,117
45232.5937500000,93
45232.6041666667,113
45232.6145833333,105
45232.6250000000,98
45232.6354166667,106
45232.6458333333,104
45232.6562500000,118
45232.6666666667,89
45232.6770833333,96
45232.6875000000,93
45232.6979166667,91
45232.7083333333,94
45232.7187500000,80
45232.7291666667,67
45232.7395833333,74
45232.7500000000,70
45232.7604166667,73
45232.7708333333,66
45232.7812500000,61
45232.7916666667,57
45232.8020833333,54
45232.8125000000,41
45232.8229166667,54
45232.8333333333,35
45232.8437500000,44
45232.8541666667,39
45232.8645833333,32
45232.8750000000,0
45233.3541666667,50
45233.3645833333,51
45233.3750000000,67
45233.3854166667,78
45233.3958333333,67
45233.4062500000,97
45233.4166666667,88
45233.4270833333,115
45233.4375000000,117
45233.4479166667,115
45233.4583333333,145
45233.4687500000,134
45233.4791666667,133
45233.4895833333,143
45233.5000000000,122
45233.5104166667,123
45233.5208333333,134
45233.5312500000,118
45233.5416666667,122
45233.5520833333,136
45233.5625000000,158
45233.5729166667,157
45233.5833333333,204
45233.5937500000,196
45233.6041666667,181
45233.6145833333,164
45233.6250000000,159
45233.6354166667,163
45233.6458333333,169
45233.6562500000,135
45233.6666666667,163
45233.6770833333,144
45233.6875000000,129
45233.6979166667,121
45233.7083333333,106
45233.7187500000,119
45233.7291666667,93
45233.7395833333,103
45233.7500000000,66
45233.7604166667,77
45233.7708333333,68
45233.7812500000,57
45233.7916666667,51
45233.8020833333,44
45233.8125000000,52
45233.8229166667,52
45233.8333333333,46
45233.8437500000,38
45233.8541666667,30
45233.8645833333,41
45233.8750000000,0
45234.3541666667,0
45234.3645833333,0
45234.3750000000,54
45234.3854166667,48
45234.3958333333,72
45234.4062500000,44
45234.4166666667,66
45234.4270833333,85
45234.4375000000,98
45234.4479166667,57
45234.4583333333,62
45234.4687500000,64
45234.4791666667,56
45234.4895833333,66
45234.5000000000,68
45234.5104166667,53
45234.5208333333,64
45234.5312500000,72
45234.5416666667,71
45234.5520833333,55
45234.5625000000,56
45234.5729166667,50
45234.5833333333,60
45234.5937500000,66
45234.6041666667,50
45234.6145833333,62
45234.6250000000,46
45234.6354166667,57
45234.6458333333,40
45234.6562500000,38
45234.6666666667,48
45234.6770833333,38
45234.6875000000,46
45234.6979166667,36
45234.7083333333,28
45234.7187500000,33
45234.7291666667,36
45234.7395833333,28
45234.7500000000,1
45234.7604166667,0
45234.7708333333,0
45234.7812500000,0
45234.7916666667,0
45234.8020833333,0
45234.8125000000,0
45234.8229166667,0
45234.8333333333,0
45234.8437500000,0
45234.8541666667,0
45234.8645833333,0
45234.8750000000,0
45235.3541666667,0
45235.3645833333,0
45235.3750000000,28
45235.3854166667,35
45235.3958333333,32
45235.4062500000,38
45235.4166666667,48
45235.4270833333,48
45235.4375000000,45
45235.4479166667,52
45235.4583333333,63
45235.4687500000,51
45235.4791666667,53
45235.4895833333,56
45235.5000000000,39
45235.5104166667,43
45235.5208333333,34
45235.5312500000,45
45235.5416666667,43
45235.5520833333,52
45235.5625000000,41
45235.5729166667,38
45235.5833333333,52
45235.5937500000,36
45235.6041666667,45
45235.6145833333,30
45235.6250000000,41
45235.6354166667,42
45235.6458333333,44
45235.6562500000,42
45235.6666666667,42
45235.6770833333,38
45235.6875000000,33
45235.6979166667,29
45235.7083333333,39
45235.7187500000,34
45235.7291666667,31
45235.7395833333,33
45235.7500000000,0
45235.7604166667,0
45235.7708333333,0
45235.7812500000,0
45235.7916666667,0
45235.8020833333,0
45235.8125000000,0
45235.8229166667,0
45235.8333333333,0
45235.8437500000,0
45235.8541666667,0
45235.8645833333,0
45235.8750000000,0
45236.3541666667,0
45236.3645833333,0
45236.3750000000,62
45236.3854166667,93
45236.3958333333,78
45236.4062500000,90
45236.4166666667,123
45236.4270833333,95
45236.4375000000,87
45236.4479166667,94
45236.4583333333,96
45236.4687500000,95
45236.4791666667,86
45236.4895833333,76
45236.5000000000,93
45236.5104166667,70
45236.5208333333,90
45236.5312500000,93
45236.5416666667,88
45236.5520833333,85
45236.5625000000,76
45236.5729166667,85
45236.5833333333,77
45236.5937500000,58
45236.6041666667,83
45236.6145833333,58
45236.6250000000,71
45236.6354166667,70
45236.6458333333,50
45236.6562500000,57
45236.6666666667,60
45236.6770833333,48
45236.6875000000,55
45236.6979166667,59
45236.7083333333,50
45236.7187500000,43
45236.7291666667,49
45236.7395833333,63
45236.7500000000,0
45236.7604166667,0
45236.7708333333,0
45236.7812500000,0
45236.7916666667,0
45236.8020833333,0
45236.8125000000,0
45236.8229166667,0
45236.8333333333,0
45236.8437500000,0
45236.8541666667,0
45236.8645833333,0
45236.8750000000,0
45238.3541666667,95
45238.3645833333,74
45238.3750000000,130
45238.3854166667,147
45238.3958333333,165
45238.4062500000,139
45238.4166666667,146
45238.4270833333,140
45238.4375000000,140
45238.4479166667,155
45238.4583333333,134
45238.4687500000,153
45238.4791666667,140
45238.4895833333,140
45238.5000000000,146
45238.5104166667,140
45238.5208333333,144
45238.5312500000,122
45238.5416666667,118
45238.5520833333,147
45238.5625000000,143
45238.5729166667,107
45238.5833333333,132
45238.5937500000,121
45238.6041666667,103
45238.6145833333,112
45238.6250000000,128
45238.6354166667,113
45238.6458333333,108
45238.6562500000,100
45238.6666666667,112
45238.6770833333,114
45238.6875000000,110
45238.6979166667,100
45238.7083333333,76
45238.7187500000,101
45238.7291666667,84
45238.7395833333,83
45238.7500000000,74
45238.7604166667,86
45238.7708333333,81
45238.7812500000,63
45238.7916666667,54
45238.8020833333,50
45238.8125000000,37
45238.8229166667,43
45238.8333333333,47
45238.8437500000,39
45238.8541666667,39
45238.8645833333,20
45238.8750000000,0
45239.3541666667,43
45239.3645833333,36
45239.3750000000,67
45239.3854166667,97
45239.3958333333,113
45239.4062500000,119
45239.4166666667,98
45239.4270833333,115
45239.4375000000,122
45239.4479166667,87
45239.4583333333,101
45239.4687500000,125
45239.4791666667,106
45239.4895833333,121
45239.5000000000,132
45239.5104166667,123
45239.5208333333,117
45239.5312500000,126
45239.5416666667,93
45239.5520833333,107
45239.5625000000,86
45239.5729166667,109
45239.5833333333,107
45239.5937500000,111
45239.6041666667,105
45239.6145833333,98
45239.6250000000,117
45239.6354166667,130
45239.6458333333,96
45239.6562500000,110
45239.6666666667,97
45239.6770833333,62
45239.6875000000,89
45239.6979166667,85
45239.7083333333,68
45239.7187500000,72
45239.7291666667,91
45239.7395833333,78
45239.7500000000,78
45239.7604166667,73
45239.7708333333,70
45239.7812500000,66
45239.7916666667,55
45239.8020833333,60
45239.8125000000,56
45239.8229166667,56
45239.8333333333,35
45239.8437500000,37
45239.8541666667,34
45239.8645833333,21
45239.8750000000,0
45240.3541666667,52
45240.3645833333,49
45240.3750000000,81
45240.3854166667,90
45240.3958333333,92
45240.4062500000,77
45240.4166666667,78
45240.4270833333,88
45240.4375000000,82
45240.4479166667,85
45240.4583333333,96
45240.4687500000,137
45240.4791666667,124
45240.4895833333,120
45240.5000000000,129
45240.5104166667,132
45240.5208333333,143
45240.5312500000,96
45240.5416666667,98
45240.5520833333,107
45240.5625000000,101
45240.5729166667,94
45240.5833333333,106
45240.5937500000,116
45240.6041666667,118
45240.6145833333,132
45240.6250000000,144
45240.6354166667,137
45240.6458333333,145
45240.6562500000,125
45240.6666666667,122
45240.6770833333,102
45240.6875000000,96
45240.6979166667,102
45240.7083333333,101
45240.7187500000,98
45240.7291666667,117
45240.7395833333,88
45240.7500000000,81
45240.7604166667,78
45240.7708333333,59
45240.7812500000,69
45240.7916666667,55
45240.8020833333,50
45240.8125000000,53
45240.8229166667,48
45240.8333333333,34
45240.8437500000,48
45240.8541666667,31
45240.8645833333,35
45240.8750000000,0
45241.3541666667,36
45241.3645833333,44
45241.3750000000,55
45241.3854166667,78
45241.3958333333,77
45241.4062500000,87
45241.4166666667,84
45241.4270833333,106
45241.4375000000,105
45241.4479166667,101
45241.4583333333,99
45241.4687500000,128
45241.4791666667,99
45241.4895833333,122
45241.5000000000,119
45241.5104166667,124
45241.5208333333,89
45241.5312500000,139
45241.5416666667,112
45241.5520833333,116
45241.5625000000,99
45241.5729166667,101
45241.5833333333,111
45241.5937500000,101
45241.6041666667,109
45241.6145833333,98
45241.6250000000,98
45241.6354166667,87
45241.6458333333,107
45241.6562500000,108
45241.6666666667,112
45241.6770833333,76
45241.6875000000,74
45241.6979166667,80
45241.7083333333,81
