date,year,month,time,call,,,,date,
22,2023,6,13:30-13:45,119,,22/06/2023,13:30,45099,13:30:00
22,2023,6,13:45-14:00,113,,22/06/2023,13:45,45099,13:45:00
22,2023,6,14:00-14:15,130,,22/06/2023,14:00,45099,14:00:00
22,2023,6,14:15-14:30,105,,22/06/2023,14:15,45099,14:15:00
22,2023,6,14:30-14:45,106,,22/06/2023,14:30,45099,14:30:00
22,2023,6,14:45-15:00,113,,22/06/2023,14:45,45099,14:45:00
22,2023,6,15:00-15:15,101,,22/06/2023,15:00,45099,15:00:00
22,2023,6,15:15-15:30,118,,22/06/2023,15:15,45099,15:15:00
22,2023,6,15:30-15:45,108,,22/06/2023,15:30,45099,15:30:00
22,2023,6,15:45-16:00,84,,22/06/2023,15:45,45099,15:45:00
22,2023,6,16:00-16:15,104,,22/06/2023,16:00,45099,16:00:00
22,2023,6,16:15-16:30,92,,22/06/2023,16:15,45099,16:15:00
22,2023,6,16:30-16:45,91,,22/06/2023,16:30,45099,16:30:00
22,2023,6,16:45-17:00,90,,22/06/2023,16:45,45099,16:45:00
22,2023,6,17:00-17:15,88,,22/06/2023,17:00,45099,17:00:00
22,2023,6,17:15-17:30,78,,22/06/2023,17:15,45099,17:15:00
22,2023,6,17:30-17:45,79,,22/06/2023,17:30,45099,17:30:00
22,2023,6,17:45-18:00,86,,22/06/2023,17:45,45099,17:45:00
22,2023,6,18:00-18:15,81,,22/06/2023,18:00,45099,18:00:00
22,2023,6,18:15-18:30,69,,22/06/2023,18:15,45099,18:15:00
22,2023,6,18:30-18:45,73,,22/06/2023,18:30,45099,18:30:00
22,2023,6,18:45-19:00,63,,22/06/2023,18:45,45099,18:45:00
22,2023,6,19:00-19:15,57,,22/06/2023,19:00,45099,19:00:00
22,2023,6,19:15-19:30,40,,22/06/2023,19:15,45099,19:15:00
22,2023,6,19:30-19:45,54,,22/06/2023,19:30,45099,19:30:00
22,2023,6,19:45-20:00,44,,22/06/2023,19:45,45099,19:45:00
22,2023,6,20:00-20:15,31,,22/06/2023,20:00,45099,20:00:00
22,2023,6,20:15-20:30,40,,22/06/2023,20:15,45099,20:15:00
22,2023,6,20:30-20:45,48,,22/06/2023,20:30,45099,20:30:00
22,2023,6,20:45-21:00,46,,22/06/2023,20:45,45099,20:45:00
22,2023,6,21:00-21:15,0,,22/06/2023,21:00,45099,21:00:00
23,2023,6,08:30-08:45,76,,23/06/2023,08:30,45100,08:30:00
23,2023,6,08:45-09:00,46,,23/06/2023,08:45,45100,08:45:00
23,2023,6,09:00-09:15,75,,23/06/2023,09:00,45100,09:00:00
23,2023,6,09:15-09:30,88,,23/06/2023,09:15,45100,09:15:00
23,2023,6,09:30-09:45,102,,23/06/2023,09:30,45100,09:30:00
23,2023,6,09:45-10:00,93,,23/06/2023,09:45,45100,09:45:00
23,2023,6,10:00-10:15,120,,23/06/2023,10:00,45100,10:00:00
23,2023,6,10:15-10:30,113,,23/06/2023,10:15,45100,10:15:00
23,2023,6,10:30-10:45,101,,23/06/2023,10:30,45100,10:30:00
23,2023,6,10:45-11:00,99,,23/06/2023,10:45,45100,10:45:00
23,2023,6,11:00-11:15,136,,23/06/2023,11:00,45100,11:00:00
23,2023,6,11:15-11:30,101,,23/06/2023,11:15,45100,11:15:00
23,2023,6,11:30-11:45,125,,23/06/2023,11:30,45100,11:30:00
23,2023,6,11:45-12:00,99,,23/06/2023,11:45,45100,11:45:00
23,2023,6,12:00-12:15,154,,23/06/2023,12:00,45100,12:00:00
23,2023,6,12:15-12:30,150,,23/06/2023,12:15,45100,12:15:00
23,2023,6,12:30-12:45,130,,23/06/2023,12:30,45100,12:30:00
23,2023,6,12:45-13:00,115,,23/06/2023,12:45,45100,12:45:00
23,2023,6,13:00-13:15,133,,23/06/2023,13:00,45100,13:00:00
23,2023,6,13:15-13:30,141,,23/06/2023,13:15,45100,13:15:00
23,2023,6,13:30-13:45,115,,23/06/2023,13:30,45100,13:30:00
23,2023,6,13:45-14:00,105,,23/06/2023,13:45,45100,13:45:00
23,2023,6,14:00-14:15,116,,23/06/2023,14:00,45100,14:00:00
23,2023,6,14:15-14:30,131,,23/06/2023,14:15,45100,14:15:00
23,2023,6,14:30-14:45,140,,23/06/2023,14:30,45100,14:30:00
23,2023,6,14:45-15:00,114,,23/06/2023,14:45,45100,14:45:00
23,2023,6,15:00-15:15,114,,23/06/2023,15:00,45100,15:00:00
23,2023,6,15:15-15:30,101,,23/06/2023,15:15,45100,15:15:00
23,2023,6,15:30-15:45,112,,23/06/2023,15:30,45100,15:30:00
23,2023,6,15:45-16:00,114,,23/06/2023,15:45,45100,15:45:00
23,2023,6,16:00-16:15,120,,23/06/2023,16:00,45100,16:00:00
23,2023,6,16:15-16:30,150,,23/06/2023,16:15,45100,16:15:00
23,2023,6,16:30-16:45,144,,23/06/2023,16:30,45100,16:30:00
23,2023,6,16:45-17:00,107,,23/06/2023,16:45,45100,16:45:00
23,2023,6,17:00-17:15,120,,23/06/2023,17:00,45100,17:00:00
23,2023,6,17:15-17:30,108,,23/06/2023,17:15,45100,17:15:00
23,2023,6,17:30-17:45,97,,23/06/2023,17:30,45100,17:30:00
23,2023,6,17:45-18:00,95,,23/06/2023,17:45,45100,17:45:00
23,2023,6,18:00-18:15,79,,23/06/2023,18:00,45100,18:00:00
23,2023,6,18:15-18:30,80,,23/06/2023,18:15,45100,18:15:00
23,2023,6,18:30-18:45,54,,23/06/2023,18:30,45100,18:30:00
23,2023,6,18:45-19:00,66,,23/06/2023,18:45,45100,18:45:00
23,2023,6,19:00-19:15,72,,23/06/2023,19:00,45100,19:00:00
23,2023,6,19:15-19:30,64,,23/06/2023,19:15,45100,19:15:00
23,2023,6,19:30-19:45,68,,23/06/2023,19:30,45100,19:30:00
23,2023,6,19:45-20:00,64,,23/06/2023,19:45,45100,19:45:00
23,2023,6,20:00-20:15,46,,23/06/2023,20:00,45100,20:00:00
23,2023,6,20:15-20:30,47,,23/06/2023,20:15,45100,20:15:00
23,2023,6,20:30-20:45,45,,23/06/2023,20:30,45100,20:30:00
23,2023,6,20:45-21:00,34,,23/06/2023,20:45,45100,20:45:00
23,2023,6,21:00-21:15,0,,23/06/2023,21:00,45100,21:00:00
24,2023,6,08:30-08:45,0,,24/06/2023,08:30,45101,08:30:00
24,2023,6,08:45-09:00,0,,24/06/2023,08:45,45101,08:45:00
24,2023,6,09:00-09:15,94,,24/06/2023,09:00,45101,09:00:00
24,2023,6,09:15-09:30,59,,24/06/2023,09:15,45101,09:15:00
24,2023,6,09:30-09:45,64,,24/06/2023,09:30,45101,09:30:00
24,2023,6,09:45-10:00,69,,24/06/2023,09:45,45101,09:45:00
24,2023,6,10:00-10:15,76,,24/06/2023,10:00,45101,10:00:00
24,2023,6,10:15-10:30,64,,24/06/2023,10:15,45101,10:15:00
24,2023,6,10:30-10:45,73,,24/06/2023,10:30,45101,10:30:00
24,2023,6,10:45-11:00,86,,24/06/2023,10:45,45101,10:45:00
24,2023,6,11:00-11:15,98,,24/06/2023,11:00,45101,11:00:00
24,2023,6,11:15-11:30,83,,24/06/2023,11:15,45101,11:15:00
24,2023,6,11:30-11:45,72,,24/06/2023,11:30,45101,11:30:00
24,2023,6,11:45-12:00,65,,24/06/2023,11:45,45101,11:45:00
24,2023,6,12:00-12:15,71,,24/06/2023,12:00,45101,12:00:00
24,2023,6,12:15-12:30,72,,24/06/2023,12:15,45101,12:15:00
24,2023,6,12:30-12:45,73,,24/06/2023,12:30,45101,12:30:00
24,2023,6,12:45-13:00,66,,24/06/2023,12:45,45101,12:45:00
24,2023,6,13:00-13:15,79,,24/06/2023,13:00,45101,13:00:00
24,2023,6,13:15-13:30,74,,24/06/2023,13:15,45101,13:15:00
24,2023,6,13:30-13:45,50,,24/06/2023,13:30,45101,13:30:00
24,2023,6,13:45-14:00,60,,24/06/2023,13:45,45101,13:45:00
24,2023,6,14:00-14:15,61,,24/06/2023,14:00,45101,14:00:00
24,2023,6,14:15-14:30,70,,24/06/2023,14:15,45101,14:15:00
24,2023,6,14:30-14:45,57,,24/06/2023,14:30,45101,14:30:00
24,2023,6,14:45-15:00,50,,24/06/2023,14:45,45101,14:45:00
24,2023,6,15:00-15:15,65,,24/06/2023,15:00,45101,15:00:00
24,2023,6,15:15-15:30,67,,24/06/2023,15:15,45101,15:15:00
24,2023,6,15:30-15:45,50,,24/06/2023,15:30,45101,15:30:00
24,2023,6,15:45-16:00,67,,24/06/2023,15:45,45101,15:45:00
24,2023,6,16:00-16:15,51,,24/06/2023,16:00,45101,16:00:00
24,2023,6,16:15-16:30,44,,24/06/2023,16:15,45101,16:15:00
24,2023,6,16:30-16:45,64,,24/06/2023,16:30,45101,16:30:00
24,2023,6,16:45-17:00,40,,24/06/2023,16:45,45101,16:45:00
24,2023,6,17:00-17:15,59,,24/06/2023,17:00,45101,17:00:00
24,2023,6,17:15-17:30,36,,24/06/2023,17:15,45101,17:15:00
24,2023,6,17:30-17:45,38,,24/06/2023,17:30,45101,17:30:00
24,2023,6,17:45-18:00,43,,24/06/2023,17:45,45101,17:45:00
24,2023,6,18:00-18:15,0,,24/06/2023,18:00,45101,18:00:00
24,2023,6,18:15-18:30,0,,24/06/2023,18:15,45101,18:15:00
24,2023,6,18:30-18:45,0,,24/06/2023,18:30,45101,18:30:00
24,2023,6,18:45-19:00,0,,24/06/2023,18:45,45101,18:45:00
24,2023,6,19:00-19:15,0,,24/06/2023,19:00,45101,19:00:00
24,2023,6,19:15-19:30,0,,24/06/2023,19:15,45101,19:15:00
24,2023,6,19:30-19:45,0,,24/06/2023,19:30,45101,19:30:00
24,2023,6,19:45-20:00,0,,24/06/2023,19:45,45101,19:45:00
24,2023,6,20:00-20:15,0,,24/06/2023,20:00,45101,20:00:00
24,2023,6,20:15-20:30,0,,24/06/2023,20:15,45101,20:15:00
24,2023,6,20:30-20:45,0,,24/06/2023,20:30,45101,20:30:00
24,2023,6,20:45-21:00,0,,24/06/2023,20:45,45101,20:45:00
24,2023,6,21:00-21:15,0,,24/06/2023,21:00,45101,21:00:00
25,2023,6,08:30-08:45,0,,25/06/2023,08:30,45102,08:30:00
25,2023,6,08:45-09:00,0,,25/06/2023,08:45,45102,08:45:00
25,2023,6,09:00-09:15,46,,25/06/2023,09:00,45102,09:00:00
25,2023,6,09:15-09:30,39,,25/06/2023,09:15,45102,09:15:00
25,2023,6,09:30-09:45,35,,25/06/2023,09:30,45102,09:30:00
25,2023,6,09:45-10:00,42,,25/06/2023,09:45,45102,09:45:00
25,2023,6,10:00-10:15,32,,25/06/2023,10:00,45102,10:00:00
25,2023,6,10:15-10:30,34,,25/06/2023,10:15,45102,10:15:00
25,2023,6,10:30-10:45,47,,25/06/2023,10:30,45102,10:30:00
25,2023,6,10:45-11:00,37,,25/06/2023,10:45,45102,10:45:00
25,2023,6,11:00-11:15,47,,25/06/2023,11:00,45102,11:00:00
25,2023,6,11:15-11:30,42,,25/06/2023,11:15,45102,11:15:00
25,2023,6,11:30-11:45,44,,25/06/2023,11:30,45102,11:30:00
25,2023,6,11:45-12:00,60,,25/06/2023,11:45,45102,11:45:00
25,2023,6,12:00-12:15,44,,25/06/2023,12:00,45102,12:00:00
25,2023,6,12:15-12:30,30,,25/06/2023,12:15,45102,12:15:00
25,2023,6,12:30-12:45,42,,25/06/2023,12:30,45102,12:30:00
25,2023,6,12:45-13:00,42,,25/06/2023,12:45,45102,12:45:00
25,2023,6,13:00-13:15,47,,25/06/2023,13:00,45102,13:00:00
25,2023,6,13:15-13:30,42,,25/06/2023,13:15,45102,13:15:00
25,2023,6,13:30-13:45,53,,25/06/2023,13:30,45102,13:30:00
25,2023,6,13:45-14:00,38,,25/06/2023,13:45,45102,13:45:00
25,2023,6,14:00-14:15,44,,25/06/2023,14:00,45102,14:00:00
25,2023,6,14:15-14:30,46,,25/06/2023,14:15,45102,14:15:00
25,2023,6,14:30-14:45,42,,25/06/2023,14:30,45102,14:30:00
25,2023,6,14:45-15:00,41,,25/06/2023,14:45,45102,14:45:00
25,2023,6,15:00-15:15,45,,25/06/2023,15:00,45102,15:00:00
25,2023,6,15:15-15:30,26,,25/06/2023,15:15,45102,15:15:00
25,2023,6,15:30-15:45,47,,25/06/2023,15:30,45102,15:30:00
25,2023,6,15:45-16:00,38,,25/06/2023,15:45,45102,15:45:00
25,2023,6,16:00-16:15,28,,25/06/2023,16:00,45102,16:00:00
25,2023,6,16:15-16:30,33,,25/06/2023,16:15,45102,16:15:00
25,2023,6,16:30-16:45,34,,25/06/2023,16:30,45102,16:30:00
25,2023,6,16:45-17:00,35,,25/06/2023,16:45,45102,16:45:00
25,2023,6,17:00-17:15,34,,25/06/2023,17:00,45102,17:00:00
25,2023,6,17:15-17:30,39,,25/06/2023,17:15,45102,17:15:00
25,2023,6,17:30-17:45,34,,25/06/2023,17:30,45102,17:30:00
25,2023,6,17:45-18:00,29,,25/06/2023,17:45,45102,17:45:00
25,2023,6,18:00-18:15,0,,25/06/2023,18:00,45102,18:00:00
25,2023,6,18:15-18:30,0,,25/06/2023,18:15,45102,18:15:00
25,2023,6,18:30-18:45,0,,25/06/2023,18:30,45102,18:30:00
25,2023,6,18:45-19:00,0,,25/06/2023,18:45,45102,18:45:00
25,2023,6,19:00-19:15,0,,25/06/2023,19:00,45102,19:00:00
25,2023,6,19:15-19:30,0,,25/06/2023,19:15,45102,19:15:00
25,2023,6,19:30-19:45,0,,25/06/2023,19:30,45102,19:30:00
25,2023,6,19:45-20:00,0,,25/06/2023,19:45,45102,19:45:00
25,2023,6,20:00-20:15,0,,25/06/2023,20:00,45102,20:00:00
25,2023,6,20:15-20:30,0,,25/06/2023,20:15,45102,20:15:00
25,2023,6,20:30-20:45,0,,25/06/2023,20:30,45102,20:30:00
25,2023,6,20:45-21:00,0,,25/06/2023,20:45,45102,20:45:00
25,2023,6,21:00-21:15,0,,25/06/2023,21:00,45102,21:00:00
26,2023,6,08:30-08:45,87,,26/06/2023,08:30,45103,08:30:00
26,2023,6,08:45-09:00,65,,26/06/2023,08:45,45103,08:45:00
26,2023,6,09:00-09:15,100,,26/06/2023,09:00,45103,09:00:00
26,2023,6,09:15-09:30,105,,26/06/2023,09:15,45103,09:15:00
26,2023,6,09:30-09:45,104,,26/06/2023,09:30,45103,09:30:00
26,2023,6,09:45-10:00,115,,26/06/2023,09:45,45103,09:45:00
26,2023,6,10:00-10:15,130,,26/06/2023,10:00,45103,10:00:00
26,2023,6,10:15-10:30,122,,26/06/2023,10:15,45103,10:15:00
26,2023,6,10:30-10:45,133,,26/06/2023,10:30,45103,10:30:00
26,2023,6,10:45-11:00,123,,26/06/2023,10:45,45103,10:45:00
26,2023,6,11:00-11:15,127,,26/06/2023,11:00,45103,11:00:00
26,2023,6,11:15-11:30,123,,26/06/2023,11:15,45103,11:15:00
26,2023,6,11:30-11:45,135,,26/06/2023,11:30,45103,11:30:00
26,2023,6,11:45-12:00,133,,26/06/2023,11:45,45103,11:45:00
26,2023,6,12:00-12:15,124,,26/06/2023,12:00,45103,12:00:00
26,2023,6,12:15-12:30,153,,26/06/2023,12:15,45103,12:15:00
26,2023,6,12:30-12:45,158,,26/06/2023,12:30,45103,12:30:00
26,2023,6,12:45-13:00,133,,26/06/2023,12:45,45103,12:45:00
26,2023,6,13:00-13:15,143,,26/06/2023,13:00,45103,13:00:00
26,2023,6,13:15-13:30,147,,26/06/2023,13:15,45103,13:15:00
26,2023,6,13:30-13:45,147,,26/06/2023,13:30,45103,13:30:00
26,2023,6,13:45-14:00,125,,26/06/2023,13:45,45103,13:45:00
26,2023,6,14:00-14:15,133,,26/06/2023,14:00,45103,14:00:00
26,2023,6,14:15-14:30,127,,26/06/2023,14:15,45103,14:15:00
26,2023,6,14:30-14:45,125,,26/06/2023,14:30,45103,14:30:00
26,2023,6,14:45-15:00,108,,26/06/2023,14:45,45103,14:45:00
26,2023,6,15:00-15:15,116,,26/06/2023,15:00,45103,15:00:00
26,2023,6,15:15-15:30,119,,26/06/2023,15:15,45103,15:15:00
26,2023,6,15:30-15:45,101,,26/06/2023,15:30,45103,15:30:00
26,2023,6,15:45-16:00,102,,26/06/2023,15:45,45103,15:45:00
26,2023,6,16:00-16:15,86,,26/06/2023,16:00,45103,16:00:00
26,2023,6,16:15-16:30,92,,26/06/2023,16:15,45103,16:15:00
26,2023,6,16:30-16:45,96,,26/06/2023,16:30,45103,16:30:00
26,2023,6,16:45-17:00,97,,26/06/2023,16:45,45103,16:45:00
26,2023,6,17:00-17:15,91,,26/06/2023,17:00,45103,17:00:00
26,2023,6,17:15-17:30,93,,26/06/2023,17:15,45103,17:15:00
26,2023,6,17:30-17:45,84,,26/06/2023,17:30,45103,17:30:00
26,2023,6,17:45-18:00,86,,26/06/2023,17:45,45103,17:45:00
26,2023,6,18:00-18:15,89,,26/06/2023,18:00,45103,18:00:00
26,2023,6,18:15-18:30,98,,26/06/2023,18:15,45103,18:15:00
26,2023,6,18:30-18:45,79,,26/06/2023,18:30,45103,18:30:00
26,2023,6,18:45-19:00,62,,26/06/2023,18:45,45103,18:45:00
26,2023,6,19:00-19:15,54,,26/06/2023,19:00,45103,19:00:00
26,2023,6,19:15-19:30,61,,26/06/2023,19:15,45103,19:15:00
26,2023,6,19:30-19:45,60,,26/06/2023,19:30,45103,19:30:00
26,2023,6,19:45-20:00,71,,26/06/2023,19:45,45103,19:45:00
26,2023,6,20:00-20:15,48,,26/06/2023,20:00,45103,20:00:00
26,2023,6,20:15-20:30,42,,26/06/2023,20:15,45103,20:15:00
26,2023,6,20:30-20:45,32,,26/06/2023,20:30,45103,20:30:00
26,2023,6,20:45-21:00,34,,26/06/2023,20:45,45103,20:45:00
26,2023,6,21:00-21:15,0,,26/06/2023,21:00,45103,21:00:00
27,2023,6,08:30-08:45,58,,27/06/2023,08:30,45104,08:30:00
27,2023,6,08:45-09:00,54,,27/06/2023,08:45,45104,08:45:00
27,2023,6,09:00-09:15,90,,27/06/2023,09:00,45104,09:00:00
27,2023,6,09:15-09:30,91,,27/06/2023,09:15,45104,09:15:00
27,2023,6,09:30-09:45,77,,27/06/2023,09:30,45104,09:30:00
27,2023,6,09:45-10:00,90,,27/06/2023,09:45,45104,09:45:00
27,2023,6,10:00-10:15,107,,27/06/2023,10:00,45104,10:00:00
27,2023,6,10:15-10:30,103,,27/06/2023,10:15,45104,10:15:00
27,2023,6,10:30-10:45,125,,27/06/2023,10:30,45104,10:30:00
27,2023,6,10:45-11:00,110,,27/06/2023,10:45,45104,10:45:00
27,2023,6,11:00-11:15,117,,27/06/2023,11:00,45104,11:00:00
27,2023,6,11:15-11:30,127,,27/06/2023,11:15,45104,11:15:00
27,2023,6,11:30-11:45,103,,27/06/2023,11:30,45104,11:30:00
27,2023,6,11:45-12:00,83,,27/06/2023,11:45,45104,11:45:00
27,2023,6,12:00-12:15,104,,27/06/2023,12:00,45104,12:00:00
27,2023,6,12:15-12:30,101,,27/06/2023,12:15,45104,12:15:00
27,2023,6,12:30-12:45,99,,27/06/2023,12:30,45104,12:30:00
27,2023,6,12:45-13:00,106,,27/06/2023,12:45,45104,12:45:00
27,2023,6,13:00-13:15,118,,27/06/2023,13:00,45104,13:00:00
27,2023,6,13:15-13:30,104,,27/06/2023,13:15,45104,13:15:00
27,2023,6,13:30-13:45,105,,27/06/2023,13:30,45104,13:30:00
27,2023,6,13:45-14:00,92,,27/06/2023,13:45,45104,13:45:00
27,2023,6,14:00-14:15,112,,27/06/2023,14:00,45104,14:00:00
27,2023,6,14:15-14:30,102,,27/06/2023,14:15,45104,14:15:00
27,2023,6,14:30-14:45,95,,27/06/2023,14:30,45104,14:30:00
27,2023,6,14:45-15:00,82,,27/06/2023,14:45,45104,14:45:00
27,2023,6,15:00-15:15,81,,27/06/2023,15:00,45104,15:00:00
27,2023,6,15:15-15:30,112,,27/06/2023,15:15,45104,15:15:00
27,2023,6,15:30-15:45,100,,27/06/2023,15:30,45104,15:30:00
27,2023,6,15:45-16:00,94,,27/06/2023,15:45,45104,15:45:00
27,2023,6,16:00-16:15,68,,27/06/2023,16:00,45104,16:00:00
27,2023,6,16:15-16:30,90,,27/06/2023,16:15,45104,16:15:00
27,2023,6,16:30-16:45,71,,27/06/2023,16:30,45104,16:30:00
27,2023,6,16:45-17:00,83,,27/06/2023,16:45,45104,16:45:00
27,2023,6,17:00-17:15,63,,27/06/2023,17:00,45104,17:00:00
27,2023,6,17:15-17:30,71,,27/06/2023,17:15,45104,17:15:00
27,2023,6,17:30-17:45,77,,27/06/2023,17:30,45104,17:30:00
27,2023,6,17:45-18:00,77,,27/06/2023,17:45,45104,17:45:00
27,2023,6,18:00-18:15,70,,27/06/2023,18:00,45104,18:00:00
27,2023,6,18:15-18:30,52,,27/06/2023,18:15,45104,18:15:00
27,2023,6,18:30-18:45,74,,27/06/2023,18:30,45104,18:30:00
27,2023,6,18:45-19:00,67,,27/06/2023,18:45,45104,18:45:00
27,2023,6,19:00-19:15,57,,27/06/2023,19:00,45104,19:00:00
27,2023,6,19:15-19:30,63,,27/06/2023,19:15,45104,19:15:00
27,2023,6,19:30-19:45,51,,27/06/2023,19:30,45104,19:30:00
27,2023,6,19:45-20:00,35,,27/06/2023,19:45,45104,19:45:00
27,2023,6,20:00-20:15,48,,27/06/2023,20:00,45104,20:00:00
27,2023,6,20:15-20:30,39,,27/06/2023,20:15,45104,20:15:00
27,2023,6,20:30-20:45,38,,27/06/2023,20:30,45104,20:30:00
27,2023,6,20:45-21:00,42,,27/06/2023,20:45,45104,20:45:00
27,2023,6,21:00-21:15,0,,27/06/2023,21:00,45104,21:00:00
28,2023,6,08:30-08:45,40,,28/06/2023,08:30,45105,08:30:00
28,2023,6,08:45-09:00,51,,28/06/2023,08:45,45105,08:45:00
28,2023,6,09:00-09:15,66,,28/06/2023,09:00,45105,09:00:00
28,2023,6,09:15-09:30,62,,28/06/2023,09:15,45105,09:15:00
28,2023,6,09:30-09:45,75,,28/06/2023,09:30,45105,09:30:00
28,2023,6,09:45-10:00,72,,28/06/2023,09:45,45105,09:45:00
28,2023,6,10:00-10:15,97,,28/06/2023,10:00,45105,10:00:00
28,2023,6,10:15-10:30,99,,28/06/2023,10:15,45105,10:15:00
28,2023,6,10:30-10:45,99,,28/06/2023,10:30,45105,10:30:00
28,2023,6,10:45-11:00,88,,28/06/2023,10:45,45105,10:45:00
28,2023,6,11:00-11:15,97,,28/06/2023,11:00,45105,11:00:00
28,2023,6,11:15-11:30,103,,28/06/2023,11:15,45105,11:15:00
28,2023,6,11:30-11:45,108,,28/06/2023,11:30,45105,11:30:00
28,2023,6,11:45-12:00,102,,28/06/2023,11:45,45105,11:45:00
28,2023,6,12:00-12:15,104,,28/06/2023,12:00,45105,12:00:00
28,2023,6,12:15-12:30,104,,28/06/2023,12:15,45105,12:15:00
28,2023,6,12:30-12:45,100,,28/06/2023,12:30,45105,12:30:00
28,2023,6,12:45-13:00,126,,28/06/2023,12:45,45105,12:45:00
28,2023,6,13:00-13:15,102,,28/06/2023,13:00,45105,13:00:00
28,2023,6,13:15-13:30,83,,28/06/2023,13:15,45105,13:15:00
28,2023,6,13:30-13:45,100,,28/06/2023,13:30,45105,13:30:00
28,2023,6,13:45-14:00,80,,28/06/2023,13:45,45105,13:45:00
28,2023,6,14:00-14:15,78,,28/06/2023,14:00,45105,14:00:00
28,2023,6,14:15-14:30,88,,28/06/2023,14:15,45105,14:15:00
28,2023,6,14:30-14:45,104,,28/06/2023,14:30,45105,14:30:00
28,2023,6,14:45-15:00,90,,28/06/2023,14:45,45105,14:45:00
28,2023,6,15:00-15:15,98,,28/06/2023,15:00,45105,15:00:00
28,2023,6,15:15-15:30,79,,28/06/2023,15:15,45105,15:15:00
28,2023,6,15:30-15:45,86,,28/06/2023,15:30,45105,15:30:00
28,2023,6,15:45-16:00,99,,28/06/2023,15:45,45105,15:45:00
28,2023,6,16:00-16:15,91,,28/06/2023,16:00,45105,16:00:00
28,2023,6,16:15-16:30,96,,28/06/2023,16:15,45105,16:15:00
28,2023,6,16:30-16:45,70,,28/06/2023,16:30,45105,16:30:00
28,2023,6,16:45-17:00,90,,28/06/2023,16:45,45105,16:45:00
28,2023,6,17:00-17:15,72,,28/06/2023,17:00,45105,17:00:00
28,2023,6,17:15-17:30,90,,28/06/2023,17:15,45105,17:15:00
28,2023,6,17:30-17:45,77,,28/06/2023,17:30,45105,17:30:00
28,2023,6,17:45-18:00,64,,28/06/2023,17:45,45105,17:45:00
28,2023,6,18:00-18:15,82,,28/06/2023,18:00,45105,18:00:00
28,2023,6,18:15-18:30,69,,28/06/2023,18:15,45105,18:15:00
28,2023,6,18:30-18:45,74,,28/06/2023,18:30,45105,18:30:00
28,2023,6,18:45-19:00,48,,28/06/2023,18:45,45105,18:45:00
28,2023,6,19:00-19:15,68,,28/06/2023,19:00,45105,19:00:00
28,2023,6,19:15-19:30,57,,28/06/2023,19:15,45105,19:15:00
28,2023,6,19:30-19:45,44,,28/06/2023,19:30,45105,19:30:00
28,2023,6,19:45-20:00,38,,28/06/2023,19:45,45105,19:45:00
28,2023,6,20:00-20:15,34,,28/06/2023,20:00,45105,20:00:00
28,2023,6,20:15-20:30,33,,28/06/2023,20:15,45105,20:15:00
28,2023,6,20:30-20:45,30,,28/06/2023,20:30,45105,20:30:00
28,2023,6,20:45-21:00,35,,28/06/2023,20:45,45105,20:45:00
28,2023,6,21:00-21:15,0,,28/06/2023,21:00,45105,21:00:00
29,2023,6,08:30-08:45,52,,29/06/2023,08:30,45106,08:30:00
29,2023,6,08:45-09:00,60,,29/06/2023,08:45,45106,08:45:00
29,2023,6,09:00-09:15,71,,29/06/2023,09:00,45106,09:00:00
29,2023,6,09:15-09:30,79,,29/06/2023,09:15,45106,09:15:00
29,2023,6,09:30-09:45,66,,29/06/2023,09:30,45106,09:30:00
29,2023,6,09:45-10:00,82,,29/06/2023,09:45,45106,09:45:00
29,2023,6,10:00-10:15,99,,29/06/2023,10:00,45106,10:00:00
29,2023,6,10:15-10:30,89,,29/06/2023,10:15,45106,10:15:00
29,2023,6,10:30-10:45,106,,29/06/2023,10:30,45106,10:30:00
29,2023,6,10:45-11:00,101,,29/06/2023,10:45,45106,10:45:00
29,2023,6,11:00-11:15,90,,29/06/2023,11:00,45106,11:00:00
29,2023,6,11:15-11:30,104,,29/06/2023,11:15,45106,11:15:00
29,2023,6,11:30-11:45,113,,29/06/2023,11:30,45106,11:30:00
29,2023,6,11:45-12:00,107,,29/06/2023,11:45,45106,11:45:00
29,2023,6,12:00-12:15,124,,29/06/2023,12:00,45106,12:00:00
29,2023,6,12:15-12:30,117,,29/06/2023,12:15,45106,12:15:00
29,2023,6,12:30-12:45,150,,29/06/2023,12:30,45106,12:30:00
29,2023,6,12:45-13:00,116,,29/06/2023,12:45,45106,12:45:00
29,2023,6,13:00-13:15,112,,29/06/2023,13:00,45106,13:00:00
29,2023,6,13:15-13:30,107,,29/06/2023,13:15,45106,13:15:00
29,2023,6,13:30-13:45,97,,29/06/2023,13:30,45106,13:30:00
29,2023,6,13:45-14:00,99,,29/06/2023,13:45,45106,13:45:00
29,2023,6,14:00-14:15,104,,29/06/2023,14:00,45106,14:00:00
29,2023,6,14:15-14:30,72,,29/06/2023,14:15,45106,14:15:00
29,2023,6,14:30-14:45,94,,29/06/2023,14:30,45106,14:30:00
29,2023,6,14:45-15:00,93,,29/06/2023,14:45,45106,14:45:00
29,2023,6,15:00-15:15,85,,29/06/2023,15:00,45106,15:00:00
29,2023,6,15:15-15:30,85,,29/06/2023,15:15,45106,15:15:00
29,2023,6,15:30-15:45,87,,29/06/2023,15:30,45106,15:30:00
29,2023,6,15:45-16:00,90,,29/06/2023,15:45,45106,15:45:00
29,2023,6,16:00-16:15,93,,29/06/2023,16:00,45106,16:00:00
